FundID,ISIN,CUSIP,Ticker,SEDOL,Basket Shares,Currency,Country Restriction,Trade Country,IDENTIFIER,CIN,SSC_ASSET_ID,ROUND LOT,TIP FACTOR,PAR,INTEREST RATE,MATURITY DATE,FUND TICKER,FUND NAME,BASKET DATE,CORPORATE ACTION FACTOR,INTEREST FACTOR,SUPPRESSPRICE,SUPPLEMENTAL_ID_1,SUPPLEMENTAL_ID_2,RIC,BBG,DERIV_TYPE
HRTM,GB00N91R0225,,VOD,,-1140800,GBP,N,GB,,,,,,,,,,,,,,,EO.GB.L.VOD..C118.20260320,,VOD   260320C00118000,VOD LN 03/20/26 C118. Equity,OP
HRT9,,,VZ,,-1854,USD,N,US,,,,,,,,,,,,,,,EO.US.US.VZ..C51.20260320,,VZ    260320C00051000,VZ US 03/20/26 C51 EQUITY,OP
HRQM,,,WCN,,-24,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.WCN..C225.20260320,,WCN   260320C00225000,WCN CN 03/20/26 C225. Equity,OP
HRT9,,,WFC,,-627,USD,N,US,,,,,,,,,,,,,,,EO.US.US.WFC..C86.20260320,,WFC   260320C00086000,WFC US 03/20/26 C86 EQUITY,OP
HRTP,,,WFC,,-130,USD,N,US,,,,,,,,,,,,,,,EO.US.US.WFC..C86.20260320,,WFC   260320C00086000,WFC US 03/20/26 C86 EQUITY,OP
HRVG,,,WH,,-13,USD,N,US,,,,,,,,,,,,,,,EO.US.US.WH..C85.20260320,,WH    260320C00085000,WH US 03/20/26 C85 EQUITY,OP
HRCL,,,WMT,,-10,USD,N,US,,,,,,,,,,,,,,,EO.US.US.WMT..C134.20260306,,WMT   260306C00134000,WMT US 03/06/26 C134 EQUITY,OP
HRCL ,,,WMT,,-12,USD,N,US,,,,,,,,,,,,,,,EO.US.US.WMT..P122.20260306,,WMT   260306P00122000,WMT US 03/06/26 P122 EQUITY,OP
HRT9,,,WMT,,-278,USD,N,US,,,,,,,,,,,,,,,EO.US.US.WMT..C127.20260320,,WMT   260320C00127000,WMT US 03/20/26 C127 EQUITY,OP
HRCL,,,WMT,,-13,USD,N,US,,,,,,,,,,,,,,,EO.US.US.WMT..C133.20260320,,WMT   260320C00133000,WMT US 03/20/26 C133 EQUITY,OP
HRCL ,,,WMT,,-13,USD,N,US,,,,,,,,,,,,,,,EO.US.US.WMT..P117.20260320,,WMT   260320P00117000,WMT US 03/20/26 P117 EQUITY,OP
HRQM,,,WN,,-18,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.WN..C105.20260320,,WN    260320C00105000,WN CN 03/20/26 C105. Equity,OP
HRQM,,,WPM,,-29,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.WPM..C210.20260320,,WPM   260320C00210000,WPM CN 03/20/26 C210. Equity,OP
HRQM,,,WSP,,-8,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.WSP..C230.20260320,,WSP   260320C00230000,WSP CN 03/20/26 C230. Equity,OP
HRQL,,,WULF,,-484,USD,N,US,,,,,,,,,,,,,,,EO.US.US.WULF..C16.20260320,,WULF  260320C00016000,WULF US 03/20/26 C16 EQUITY,OP
HRVG,,,WYNN,,-12,USD,N,US,,,,,,,,,,,,,,,EO.US.US.WYNN..C107.20260320,,WYNN  260320C00107000,WYNN US 03/20/26 C107 EQUITY,OP
HRQM,,,X,,-28,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.X..C48.20260320,,X     260320C00048000,X CN 03/20/26 C48. Equity,OP
HRCL,,,XOM,,-10,USD,N,US,,,,,,,,,,,,,,,EO.US.US.XOM..C160.20260306,,XOM   260306C00160000,XOM US 03/06/26 C160 EQUITY,OP
HRCL ,,,XOM,,-9,USD,N,US,,,,,,,,,,,,,,,EO.US.US.XOM..P138.20260306,,XOM   260306P00138000,XOM US 03/06/26 P138 EQUITY,OP
HRT0,,,XOM,,-31,USD,N,US,,,,,,,,,,,,,,,EO.US.US.XOM..C152-5.20260320,,XOM   260320C00152500,XOM US 03/20/26 C152.5 EQUITY,OP
HRCL,,,XOM,,-6,USD,N,US,,,,,,,,,,,,,,,EO.US.US.XOM..C160.20260320,,XOM   260320C00160000,XOM US 03/20/26 C160 EQUITY,OP
HRCL ,,,XOM,,-19,USD,N,US,,,,,,,,,,,,,,,EO.US.US.XOM..P138.20260320,,XOM   260320P00138000,XOM US 03/20/26 P138 EQUITY,OP
HRA7,,,XYZ,,-37,USD,N,US,,,,,,,,,,,,,,,EO.US.US.XYZ..C58.20260306,,XYZ   260306C00058000,XYZ US 03/06/26 C58 EQUITY,OP
HRA7,,,XYZ,,-90,USD,N,US,,,,,,,,,,,,,,,EO.US.US.XYZ..C53.20260313,,XYZ   260313C00053000,XYZ US 03/13/26 C53 EQUITY,OP
HRQL,,,XYZ,,-243,USD,N,US,,,,,,,,,,,,,,,EO.US.US.XYZ..C55.20260320,,XYZ   260320C00055000,XYZ US 03/20/26 C55 EQUITY,OP
HRA7,,,XYZ,,-53,USD,N,US,,,,,,,,,,,,,,,EO.US.US.XYZ..C55.20260320,,XYZ   260320C00055000,XYZ US 03/20/26 C55 EQUITY,OP
HRTH,,,ZTS,,-1557,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ZTS..C130.20260320,,ZTS   260320C00130000,ZTS US 03/20/26 C130 EQUITY,OP
HRTX,KYG3774X1088,,3800,B28XTR4,2701000,HKD,N,HK,,,,,,,,,,,,,,,ST.HK.HK.3800,,,,
HRTX,CNE100000HD4,,916,B4Q2TX3,410000,HKD,N,HK,,,,,,,,,,,,,,,ST.HK.HK.916,,,,
HRTX,KYG9829N1025,,968,BGQYNN1,902860,HKD,N,HK,,,,,,,,,,,,,,,ST.HK.HK.968,,,,
HRTH,US00846U1016,00846U101,A,2520153,482214,USD,N,US,,,,,,,,,,,,,,,ST.US.US.A,,,,
HRTY,US02376R1023,02376R102,AAL,BCV7KT2,32569,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AAL,,,,
HRVG,US02376R1023,02376R102,AAL,BCV7KT2,35164,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AAL,,,,
HR21,US0378331005,37833100,AAPL,2046251,109173,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AAPL,,,,
HRT9,US0378331005,37833100,AAPL,2046251,88874,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AAPL,,,,
HRQO,US0378331005,37833100,AAPL,2046251,333052,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AAPL,,,,
HRQP,US0378331005,37833100,AAPL,2046251,15887,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AAPL,,,,
HRCL,US0378331005,37833100,AAPL,2046251,2168,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AAPL,,,,
HRTH,US00287Y1091,00287Y109,ABBV,B92SR70,311426,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ABBV,,,,
HRCL,US00287Y1091,00287Y109,ABBV,B92SR70,2579,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ABBV,,,,
HRTY,US0090661010,9066101,ABNB,BMGYYH4,24290,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ABNB,,,,
HRVG,US0090661010,9066101,ABNB,BMGYYH4,31077,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ABNB,,,,
HRTH,US0028241000,2824100,ABT,2002305,596804,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ABT,,,,
HRTF,CA06849F1080,06849F108,ABX,BNM23Q1,50120,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ABX,,,,
HRTY,CA0089118776,8911877,AC,BSDHYK1,13793,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AC,,,,
HRVG,CA0089118776,8911877,AC,BSDHYK1,17582,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AC,,,,
HR21,IE00B4BNMY34,G1151C101,ACN,B4BNMY3,105841,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ACN,,,,
HRT9,IE00B4BNMY34,G1151C101,ACN,B4BNMY3,77681,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ACN,,,,
HRTJ,IE00B4BNMY34,G1151C101,ACN,B4BNMY3,1650,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ACN,,,,
HRTG,US0084921008,8492100,ADC,2062161,13071,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ADC,,,,
HRTF,CA0084741085,8474108,AEM,2009823,10947,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AEM,,,,
HRQM,CA0084741085,8474108,AEM,2009823,7903,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AEM,,,,
HRQN,CA0084741085,8474108,AEM,2009823,1076,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AEM,,,,
HRQ3,CA0084741085,8474108,AEM,2009823,57772,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AEM,,,,
HRQ1,CA0084741085,8474108,AEM,2009823,102664,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AEM,,,,
HRTF,CA0115321089,11532108,AGI,BZ3DNP6,55353,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AGI,,,,
HRTY,US0116591092,11659109,ALK,2012605,6271,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ALK,,,,
HRVG,US0116591092,11659109,ALK,2012605,6233,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ALK,,,,
HRTJ,US47089W1045,47089W104,ALTS,BKFHHK4,20713,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ALTS,,,,
HR21,US0382221051,38222105,AMAT,2046552,74784,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMAT,,,,
HRCL,US0382221051,38222105,AMAT,2046552,1297,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMAT,,,,
HR21,US0079031078,7903107,AMD,2007849,112018,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMD,,,,
HRQF,US0079031078,7903107,AMD,2007849,406401,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMD,,,,
HRQP,US0079031078,7903107,AMD,2007849,18098,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMD,,,,
HRRA,CA4175171095,417517109,AMDY,BTXWBC4,4159200,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AMDY,,,,
HRVP,US0311001004,31100100,AME,2089212,12865,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AME,,,,
HRTH,US0311621009,31162100,AMGN,2023607,189214,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMGN,,,,
HRRA,CA41751W1041,41751W104,AMHE,BQB3SF0,6771082,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AMHE,,,,
HRTG,US03027X1000,03027X100,AMT,B7FBFL2,6232,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMT,,,,
HRT9,US0231351067,23135106,AMZN,2000019,95240,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMZN,,,,
HRQB,US0231351067,23135106,AMZN,2000019,100213,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMZN,,,,
HRQD,US0231351067,23135106,AMZN,2000019,468028,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMZN,,,,
HRQP,US0231351067,23135106,AMZN,2000019,18526,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMZN,,,,
HRCL,US0231351067,23135106,AMZN,2000019,2656,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMZN,,,,
HRCL ,US0231351067,23135106,AMZN,2000019,300,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMZN,,,,
HRTX,ES0105563003,,ANE,BP7L895,14746,EUR,N,ES,,,,,,,,,,,,,,,ST.ES.MA.ANE,,,,
HR21,US0404132054,40413205,ANET,BL9XPM3,188782,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ANET,,,,
HRT0,US03743Q1085,03743Q108,APA,BNNF1C1,80469,USD,N,US,,,,,,,,,,,,,,,ST.US.US.APA,,,,
HRRA,CA41751Y1007,41751Y100,APLE,BN2TC76,5587900,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.APLE,,,,
HRTG,US0152711091,15271109,ARE,2009210,6248,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ARE,,,,
HRTX,US04271T1007,04271T100,ARRY,BLBLMD5,35658,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ARRY,,,,
HRQM,CA01626P1484,01626P148,ATD,BL56KN2,26339,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ATD,,,,
HRQN,CA01626P1484,01626P148,ATD,BL56KN2,3292,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ATD,,,,
HRTF,GB00BRXH2664,,AU,BRXH266,21758,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AU,,,,
HR21,US11135F1012,11135F101,AVGO,BDZ78H9,85570,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AVGO,,,,
HRT9,US11135F1012,11135F101,AVGO,BDZ78H9,66109,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AVGO,,,,
HRQG,US11135F1012,11135F101,AVGO,BDZ78H9,302003,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AVGO,,,,
HRQP,US11135F1012,11135F101,AVGO,BDZ78H9,13635,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AVGO,,,,
HRCL,US11135F1012,11135F101,AVGO,BDZ78H9,1621,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AVGO,,,,
HRRA,CA41757J1075,41757J107,AVGY,BTXWBK2,5290041,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AVGY,,,,
HRTH,GB0009895292,G0593M107,AZN,B01DCL2,349951,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AZN,,,,
HRTP,US0605051046,60505104,BAC,2295677,121530,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BAC,,,,
HRCL,US0605051046,60505104,BAC,2295677,10485,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BAC,,,,
HRQA,CA1130041058,113004105,BAM,BPCPYH2,64019,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BAM,,,,
HRTM,CA05534B7604,05534B760,BCE,B188TH2,461195,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BCE,,,,
HRQA,CA05534B7604,05534B760,BCE,B188TH2,148388,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BCE,,,,
HRQM,CA05534B7604,05534B760,BCE,B188TH2,16463,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BCE,,,,
HRQN,CA05534B7604,05534B760,BCE,B188TH2,2002,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BCE,,,,
HRQY,CA05534B7604,05534B760,BCE,B188TH2,350797,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BCE,,,,
HRQ1,CA05534B7604,05534B760,BCE,B188TH2,351531,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BCE,,,,
HRTX,CA11285B1085,11285B108,BEPC,BSQLLY3,9561,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BEPC,,,,
HRQA,CA11285B1085,11285B108,BEPC,BSQLLY3,89972,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BEPC,,,,
HRTJ,CA09173B1076,09173B107,BITF,BGMG7B7,61661,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BITF,,,,
HRTJ,US05759B3050,05759B305,BKKT,BMDLW29,2323,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BKKT,,,,
HRTY,US09857L1089,09857L108,BKNG,BDRXDB4,545,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BKNG,,,,
HRVG,US09857L1089,09857L108,BKNG,BDRXDB4,686,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BKNG,,,,
HRQL,KYG169101204,,BLSH,BV6KVT6,53256,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BLSH,,,,
HRTX,CA09950M3003,09950M300,BLX,2099084,20218,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BLX,,,,
HRQA,CA0636711016,63671952,BMO,2076009,26356,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BMO,,,,
HRQM,CA0636711016,63671952,BMO,2076009,11731,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BMO,,,,
HRQN,CA0636711016,63671952,BMO,2076009,1486,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BMO,,,,
HRCJ,CA0636711016,63671952,BMO,2076009,6804,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BMO,,,,
HRTH,US1101221083,110122108,BMY,2126335,1179548,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BMY,,,,
HRQA,CA0641491075,64149958,BNS,2076281,47092,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BNS,,,,
HRQM,CA0641491075,64149958,BNS,2076281,22149,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BNS,,,,
HRQN,CA0641491075,64149958,BNS,2076281,3011,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BNS,,,,
HRCJ,CA0641491075,64149958,BNS,2076281,12713,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BNS,,,,
HRT0,US0556221044,55622104,BP,2142621,57827,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BP,,,,
HRTH,US1011371077,101137107,BSX,2113434,757795,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BSX,,,,
HRTM,GB0030913577,,BT,3091357,4256265,GBP,N,GB,,,,,,,,,,,,,,,ST.GB.L.BT.A,,,,
HRTJ,KYG1144A1058,,BTBT,BMH6DN8,37928,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BTBT,,,,
HRTJ,US05581M4042,05581M404,BTCS,BKSH7V2,4491,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BTCS,,,,
HRTJ,KYG114481008,,BTDR,BNTCCT0,24261,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BTDR,,,,
HRQL,KYG114481008,,BTDR,BNTCCT0,100589,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BTDR,,,,
HRTF,CA11777Q2099,11777Q209,BTO,B29VFC4,452010,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BTO,,,,
HRTY,US1033041013,103304101,BYD,2117232,2754,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BYD,,,,
HRVG,US1033041013,103304101,BYD,2117232,3394,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BYD,,,,
HRTP,US1729674242,172967424,C,2297907,55071,USD,N,US,,,,,,,,,,,,,,,ST.US.US.C,,,,
HRTX,DK0061412772,,CADLR,BMYDHR4,66436,NOK,N,NO,,,,,,,,,,,,,,,ST.NO.OL.CADLR,,,,
HRT9,US1491231015,149123101,CAT,2180201,34623,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CAT,,,,
HRVP,US1491231015,149123101,CAT,2180201,3597,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CAT,,,,
HRCL,US1491231015,149123101,CAT,2180201,677,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CAT,,,,
HRTG,US22822V1017,22822V101,CCI,BTGQCX1,5028,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CCI,,,,
HRTY,PA1436583006,143658300,CCL,2523044,48890,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CCL,,,,
HRVG,PA1436583006,143658300,CCL,2523044,59570,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CCL,,,,
HRQ2,CA13321L1085,13321L108,CCO,2166160,132045,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CCO,,,,
HRQ1,CA13321L1085,13321L108,CCO,2166160,156314,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CCO,,,,
HRTJ,KYG594672027,,CD,BQMRYT7,6164,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CD,,,,
HRTF,US1921085049,192108504,CDE,2208136,107207,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CDE,,,,
HRTX,NZCENE0001S6,,CEN,6152529,65408,NZD,N,NZ,,,,,,,,,,,,,,,ST.NZ.NZ.CEN,,,,
HRTP,US1746101054,174610105,CFG,BQRX1X3,99146,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CFG,,,,
HRTG,CA17039A1066,17039A106,CHP,BBX46Q3,104312,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CHP.U,,,,
HRQA,CA17039A1066,17039A106,CHP,BBX46Q3,314937,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CHP.U,,,,
HRTJ,US17253J1060,17253J106,CIFR,BMZ8604,44215,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CIFR,,,,
HRQL,US17253J1060,17253J106,CIFR,BMZ8604,136529,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CIFR,,,,
HRTG,SG1M77906915,,CLAR,6563875,570800,SGD,N,SG,,,,,,,,,,,,,,,ST.SG.SI.CLAR,,,,
HRTJ,US18452B2097,18452B209,CLSK,BJDRX78,28594,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CLSK,,,,
HRQL,US18452B2097,18452B209,CLSK,BJDRX78,103279,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CLSK,,,,
HRQA,CA1360691010,136069101,CM,2170525,36792,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CM,,,,
HRQM,CA1360691010,136069101,CM,2170525,17552,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CM,,,,
HRQN,CA1360691010,136069101,CM,2170525,2378,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CM,,,,
HRCJ,CA1360691010,136069101,CM,2170525,10575,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CM,,,,
HRTM,US20030N1019,20030N101,CMCSA,2044545,361258,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CMCSA,,,,
HRT0,CA1363851017,136385101,CNQ,2171573,56122,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CNQ,,,,
HRQA,CA1363851017,136385101,CNQ,2171573,97069,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CNQ,,,,
HRQ1,CA1363851017,136385101,CNQ,2171573,315521,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CNQ,,,,
HRQR,CA1363851017,136385101,CNQ,2171573,147958,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CNQ,,,,
HRQM,CA1363751027,136375961,CNR,2180632,10485,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CNR,,,,
HRQN,CA1363751027,136375961,CNR,2180632,1273,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CNR,,,,
HRRA,CA4179081001,417908100,CNYE,BTXWBG8,6174399,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CNYE,,,,
HRTJ,US19260Q1076,19260Q107,COIN,BMC9P69,6230,USD,N,US,,,,,,,,,,,,,,,ST.US.US.COIN,,,,
HRV2,US19260Q1076,19260Q107,COIN,BMC9P69,44133,USD,N,US,,,,,,,,,,,,,,,ST.US.US.COIN,,,,
HRQH,US19260Q1076,19260Q107,COIN,BMC9P69,371455,USD,N,US,,,,,,,,,,,,,,,ST.US.US.COIN,,,,
HRQL,US19260Q1076,19260Q107,COIN,BMC9P69,25872,USD,N,US,,,,,,,,,,,,,,,ST.US.US.COIN,,,,
HRQP,US19260Q1076,19260Q107,COIN,BMC9P69,8789,USD,N,US,,,,,,,,,,,,,,,ST.US.US.COIN,,,,
HRT0,US20825C1045,20825C104,COP,2685717,20854,USD,N,US,,,,,,,,,,,,,,,ST.US.US.COP,,,,
HRTJ,US21874A1060,21874A106,CORZ,BN70TG2,29984,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CORZ,,,,
HRQL,US21874A1060,21874A106,CORZ,BN70TG2,112347,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CORZ,,,,
HRV6,US22160K1051,22160K105,COST,2701271,82533,USD,N,US,,,,,,,,,,,,,,,ST.US.US.COST,,,,
HRQP,US22160K1051,22160K105,COST,2701271,3355,USD,N,US,,,,,,,,,,,,,,,ST.US.US.COST,,,,
HRRA,CA4179141086,417914108,COSY,BTXWBD5,7530786,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.COSY,,,,
HRVP,CA13646K1084,13646K108,CP,BMBQR09,35243,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CP,,,,
HRQM,CA13646K1084,13646K108,CP,BMBQR09,15636,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CP,,,,
HRQN,CA13646K1084,13646K108,CP,BMBQR09,2046,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CP,,,,
HRTY,PAP310761054,,CPA,B0TNJH9,1830,USD,N,US,,,,,,,,,,,,,,,ST.US.N.CPA,,,,
HRVG,PAP310761054,,CPA,B0TNJH9,2297,USD,N,US,,,,,,,,,,,,,,,ST.US.N.CPA,,,,
HRTG,US1331311027,133131102,CPT,2166320,7562,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CPT,,,,
HRTJ,US1725731079,172573107,CRCL,BL6K237,15997,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CRCL,,,,
HRQP,US1725731079,172573107,CRCL,BL6K237,19002,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CRCL,,,,
HRQ5,US1725731079,172573107,CRCL,BL6K237,673416,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CRCL,,,,
HRRA,CA41757K1049,41757K104,CRCY,BR53SW0,5837222,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CRCY,,,,
HR21,US79466L3024,79466L302,CRM,2310525,132163,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CRM,,,,
HRQP,US22788C1053,22788C105,CRWD,BJJP138,3752,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CRWD,,,,
HRA8,US22788C1053,22788C105,CRWD,BJJP138,79353,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CRWD,,,,
HRRA,CA4179321001,417932100,CRWY,BSSBSG2,3363175,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CRWY,,,,
HR21,US17275R1023,17275R102,CSCO,2198163,355659,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CSCO,,,,
HRT9,US17275R1023,17275R102,CSCO,2198163,296384,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CSCO,,,,
HRTX,CA1366351098,136635109,CSIQ,B1GKCH1,18173,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CSIQ,,,,
HRQM,CA21037X1006,21037X100,CSU,B15C4L6,142,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CSU,,,,
HRQN,CA21037X1006,21037X100,CSU,B15C4L6,18,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CSU,,,,
HRVJ,CA1350Z7EG56,1350Z7EG5,CTB,,17272000,CAD,N,CA,,,,,,,,,,,,,,,GB.CA.UN.CTB.0%20260311,,,,
HRVJ,CA1350Z7DY71,1350Z7DY7,CTB,2897608,19129000,CAD,N,CA,,,,,,,,,,,,,,,GB.CA.UN.CTB.0%20260325,,,,
HRVJ,CA1350Z7EJ95,1350Z7EJ9,CTB,,19022000,CAD,N,CA,,,,,,,,,,,,,,,GB.CA.UN.CTB.0%20260408,,,,
HRVJ,CA1350Z7D351,1350Z7D35,CTB,,21352000,CAD,N,CA,,,,,,,,,,,,,,,GB.CA.UN.CTB.0%20260422,,,,
